Date,Open,High,Low,Close
"Jul 14, 2017","2,360.59","2,363.25","2,183.22","2,233.34"
"Jul 13, 2017","2,402.70","2,425.22","2,340.83","2,357.90"
"Jul 12, 2017","2,332.77","2,423.71","2,275.14","2,398.84"
"Jul 11, 2017","2,385.89","2,413.47","2,296.81","2,337.79"
"Jul 10, 2017","2,525.25","2,537.16","2,321.13","2,372.56"
"Jul 9, 2017","2,572.61","2,635.49","2,517.59","2,518.44"
"Jul 8, 2017","2,520.27","2,571.34","2,492.31","2,571.34"
"Jul 7, 2017","2,608.59","2,916.14","2,498.87","2,518.66"
"Jul 6, 2017","2,608.10","2,616.72","2,581.69","2,608.56"
"Jul 5, 2017","2,602.87","2,622.65","2,538.55","2,601.99"
"Jul 4, 2017","2,561.00","2,631.59","2,559.35","2,601.64"
"Jul 3, 2017","2,498.56","2,595.00","2,480.47","2,564.06"
"Jul 2, 2017","2,436.40","2,514.28","2,394.84","2,506.47"
"Jul 1, 2017","2,492.60","2,515.27","2,419.23","2,434.55"
"Jun 30, 2017","2,539.24","2,559.25","2,478.43","2,480.84"
"Jun 29, 2017","2,567.56","2,588.83","2,510.48","2,539.32"
"Jun 28, 2017","2,553.03","2,603.98","2,484.42","2,574.79"
"Jun 27, 2017","2,478.45","2,552.45","2,332.99","2,552.45"
"Jun 26, 2017","2,590.57","2,615.25","2,376.29","2,478.45"
"Jun 25, 2017","2,607.25","2,682.26","2,552.12","2,589.41"
"Jun 24, 2017","2,738.52","2,757.94","2,583.19","2,608.72"
"Jun 23, 2017","2,707.34","2,765.17","2,706.37","2,744.91"
"Jun 22, 2017","2,691.03","2,723.74","2,642.36","2,705.41"
"Jun 21, 2017","2,709.43","2,772.01","2,660.40","2,689.10"
"Jun 20, 2017","2,591.26","2,763.45","2,589.82","2,721.79"
"Jun 19, 2017","2,549.03","2,662.85","2,549.03","2,589.60"
"Jun 18, 2017","2,655.35","2,662.10","2,516.33","2,548.29"
"Jun 17, 2017","2,514.01","2,685.19","2,484.96","2,655.88"
"Jun 16, 2017","2,469.57","2,539.92","2,385.15","2,518.56"
"Jun 15, 2017","2,499.58","2,534.71","2,212.96","2,464.58"
"Jun 14, 2017","2,716.88","2,786.83","2,412.94","2,506.37"
"Jun 13, 2017","2,680.91","2,789.04","2,650.38","2,717.02"
"Jun 12, 2017","2,953.22","2,997.26","2,518.56","2,659.63"
"Jun 11, 2017","2,942.41","2,996.60","2,840.53","2,958.11"
"Jun 10, 2017","2,828.14","2,950.99","2,746.55","2,947.71"
"Jun 9, 2017","2,807.44","2,901.71","2,795.62","2,823.81"
"Jun 8, 2017","2,720.49","2,815.30","2,670.95","2,805.62"
"Jun 7, 2017","2,869.38","2,869.38","2,700.56","2,732.16"
"Jun 6, 2017","2,690.84","2,999.91","2,690.84","2,863.20"
"Jun 5, 2017","2,512.40","2,686.81","2,510.22","2,686.81"
"Jun 4, 2017","2,547.79","2,585.89","2,452.54","2,511.81"
"Jun 3, 2017","2,493.72","2,581.91","2,423.57","2,515.35"
"Jun 2, 2017","2,404.03","2,488.55","2,373.32","2,488.55"
"Jun 1, 2017","2,288.33","2,448.39","2,288.33","2,407.88"
"May 31, 2017","2,187.19","2,311.08","2,145.57","2,286.41"
"May 30, 2017","2,255.36","2,301.96","2,124.57","2,175.47"
"May 29, 2017","2,159.43","2,307.05","2,107.17","2,255.61"
"May 28, 2017","2,054.08","2,267.34","2,054.08","2,155.80"
"May 27, 2017","2,196.27","2,260.20","1,855.83","2,038.87"
"May 26, 2017","2,320.89","2,573.79","2,071.99","2,202.42"
"May 25, 2017","2,446.24","2,763.71","2,285.30","2,304.98"
"May 24, 2017","2,321.37","2,523.72","2,321.37","2,443.64"
"May 23, 2017","2,191.56","2,320.82","2,178.50","2,320.42"
"May 22, 2017","2,043.19","2,303.90","2,017.87","2,173.40"
"May 21, 2017","2,067.03","2,119.08","2,037.50","2,041.20"
"May 20, 2017","1,984.24","2,084.73","1,974.92","2,084.73"
"May 19, 2017","1,897.37","2,004.52","1,890.25","1,987.71"
"May 18, 2017","1,818.70","1,904.48","1,807.12","1,888.65"
"May 17, 2017","1,726.73","1,864.05","1,661.91","1,839.09"
"May 16, 2017","1,741.70","1,785.94","1,686.54","1,734.45"
"May 15, 2017","1,808.44","1,812.80","1,708.54","1,738.43"
"May 14, 2017","1,800.86","1,831.42","1,776.62","1,808.91"
"May 13, 2017","1,723.12","1,812.99","1,651.08","1,804.91"
"May 12, 2017","1,845.76","1,856.15","1,694.01","1,724.24"
"May 11, 2017","1,780.37","1,873.93","1,755.35","1,848.57"
"May 10, 2017","1,756.52","1,788.44","1,719.10","1,787.13"
"May 9, 2017","1,723.89","1,833.49","1,716.30","1,755.36"
"May 8, 2017","1,596.92","1,723.35","1,596.92","1,723.35"
"May 7, 2017","1,579.47","1,596.72","1,559.76","1,596.71"
"May 6, 2017","1,556.81","1,578.80","1,542.50","1,578.80"
"May 5, 2017","1,540.87","1,618.03","1,530.31","1,555.45"
"May 4, 2017","1,490.72","1,608.91","1,490.72","1,537.67"
"May 3, 2017","1,453.78","1,492.77","1,447.49","1,490.09"
"May 2, 2017","1,421.03","1,473.90","1,415.69","1,452.82"
"May 1, 2017","1,348.30","1,434.32","1,348.30","1,421.60"
"Apr 30, 2017","1,321.87","1,347.91","1,314.92","1,347.89"
"Apr 29, 2017","1,317.84","1,327.20","1,315.21","1,321.79"
"Apr 28, 2017","1,317.74","1,331.28","1,292.37","1,316.48"
"Apr 27, 2017","1,281.88","1,319.70","1,281.30","1,317.73"
"Apr 26, 2017","1,265.99","1,294.83","1,265.93","1,281.08"
"Apr 25, 2017","1,250.45","1,267.58","1,249.97","1,265.49"
"Apr 24, 2017","1,209.63","1,250.94","1,209.63","1,250.15"
"Apr 23, 2017","1,231.92","1,232.20","1,203.94","1,207.21"
"Apr 22, 2017","1,222.71","1,235.56","1,208.47","1,231.71"
"Apr 21, 2017","1,229.42","1,235.94","1,215.56","1,222.05"
"Apr 20, 2017","1,211.08","1,240.79","1,208.41","1,229.08"
"Apr 19, 2017","1,212.13","1,215.51","1,205.08","1,210.29"
"Apr 18, 2017","1,193.77","1,217.57","1,193.77","1,211.67"
"Apr 17, 2017","1,183.25","1,194.90","1,172.65","1,193.91"
"Apr 16, 2017","1,172.61","1,187.22","1,172.61","1,182.94"
"Apr 15, 2017","1,167.30","1,188.00","1,164.96","1,172.52"
"Apr 14, 2017","1,170.33","1,190.80","1,159.79","1,167.54"
"Apr 13, 2017","1,201.02","1,205.89","1,156.44","1,169.28"
"Apr 12, 2017","1,204.81","1,207.14","1,196.76","1,200.37"
"Apr 11, 2017","1,187.46","1,208.07","1,187.46","1,205.01"
"Apr 10, 2017","1,187.30","1,190.34","1,179.04","1,187.13"
"Apr 9, 2017","1,176.57","1,197.21","1,171.86","1,187.87"
"Apr 8, 2017","1,172.65","1,184.98","1,162.58","1,175.95"
"Apr 7, 2017","1,178.94","1,186.58","1,163.39","1,176.90"
"Apr 6, 2017","1,125.81","1,188.37","1,125.81","1,182.68"
"Apr 5, 2017","1,134.14","1,135.09","1,113.63","1,124.78"
"Apr 4, 2017","1,145.52","1,156.44","1,120.52","1,133.25"
"Apr 3, 2017","1,102.95","1,151.74","1,102.95","1,143.81"
"Apr 2, 2017","1,080.61","1,107.59","1,075.45","1,102.17"
"Apr 1, 2017","1,071.71","1,091.72","1,061.09","1,080.50"
"Mar 31, 2017","1,026.64","1,074.92","1,026.64","1,071.79"
"Mar 30, 2017","1,042.21","1,049.29","1,020.04","1,026.43"
"Mar 29, 2017","1,046.08","1,055.13","1,015.88","1,039.97"
"Mar 28, 2017","1,044.58","1,064.65","1,027.73","1,047.15"
"Mar 27, 2017",972.05,"1,046.40",971.98,"1,045.77"
"Mar 26, 2017",974.02,"1,007.96",954.19,966.72
"Mar 25, 2017",936.54,975.76,903.71,972.78
"Mar 24, 2017","1,038.45","1,040.47",934.36,937.52
"Mar 23, 2017","1,050.05","1,058.01","1,028.93","1,038.59"
"Mar 22, 2017","1,120.65","1,120.65","1,014.21","1,049.14"
"Mar 21, 2017","1,055.36","1,122.43","1,055.36","1,120.54"
"Mar 20, 2017","1,037.24","1,063.03","1,036.68","1,054.23"
"Mar 19, 2017",976.73,"1,069.91",976.73,"1,036.74"
"Mar 18, 2017","1,099.69","1,114.07",957.66,973.82
"Mar 17, 2017","1,180.16","1,180.16","1,099.57","1,100.23"
"Mar 16, 2017","1,251.33","1,257.98","1,152.44","1,187.81"
"Mar 15, 2017","1,240.16","1,251.61","1,239.75","1,249.61"
"Mar 14, 2017","1,232.16","1,244.81","1,220.72","1,240.00"
"Mar 13, 2017","1,221.78","1,237.37","1,217.03","1,231.92"
"Mar 12, 2017","1,176.62","1,226.98","1,175.36","1,221.38"
"Mar 11, 2017","1,116.32","1,193.83","1,116.32","1,175.83"
"Mar 10, 2017","1,189.36","1,270.47","1,077.25","1,116.72"
"Mar 9, 2017","1,150.35","1,197.46","1,141.23","1,188.49"
"Mar 8, 2017","1,223.23","1,232.16","1,148.08","1,150.00"
"Mar 7, 2017","1,273.21","1,275.55","1,204.80","1,223.54"
"Mar 6, 2017","1,267.47","1,276.00","1,264.60","1,272.83"
"Mar 5, 2017","1,254.29","1,267.29","1,238.06","1,267.12"
"Mar 4, 2017","1,277.43","1,279.40","1,230.51","1,255.15"
"Mar 3, 2017","1,250.71","1,280.31","1,250.71","1,274.99"
"Mar 2, 2017","1,224.68","1,262.13","1,215.62","1,251.01"
"Mar 1, 2017","1,180.04","1,222.50","1,179.69","1,222.50"
"Feb 28, 2017","1,180.72","1,193.25","1,171.82","1,179.97"
"Feb 27, 2017","1,163.78","1,181.98","1,163.38","1,179.97"
"Feb 26, 2017","1,144.27","1,167.47","1,130.20","1,165.20"
"Feb 25, 2017","1,170.41","1,174.85","1,124.59","1,143.84"
"Feb 24, 2017","1,172.71","1,200.39","1,131.96","1,173.68"
"Feb 23, 2017","1,117.27","1,176.62","1,116.96","1,166.72"
"Feb 22, 2017","1,114.80","1,125.39","1,100.55","1,117.44"
